,molecule_cheml_id,standard_value,canonical_smiles,bioactivity_class
2312,CHEMBL1399,1.5,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active
2313,CHEMBL3622069,2.3,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccccc2)c1,active
2314,CHEMBL3622070,3.5,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)cc2)c1,active
2315,CHEMBL3622071,4.2,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Cl)c2)c1,active
2316,CHEMBL3622072,5.0,CC(C)(C#N)c1cc(Cn2cncn2)cc(Sc2ccc(OS(N)(=O)=O)c(Br)c2)c1,active
2317,CHEMBL3622073,20.7,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)cc3)c2)CCC1,active
2318,CHEMBL3622075,3.4,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)cc3)c2)CC1,active
2319,CHEMBL3622076,5.5,CC(C)(C#N)c1cc(Cn2cncn2)cc(Oc2ccc(OS(N)(=O)=O)cc2)c1,active
2320,CHEMBL3622077,25.5,CC(C)(C#N)c1cc(/C=C/c2ccc(OS(N)(=O)=O)cc2)cc(Cn2cncn2)c1,active
2321,CHEMBL108425,0.12,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,active
2322,CHEMBL3623218,970.0,C[C@]12C[C@@H](F)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2323,CHEMBL3623217,170.0,C[C@]12CC[C@H]3[C@@H](CCC4=C(Sc5ccccc5)C(=O)CC[C@@]43C)[C@@H]1C[C@H](C#N)[C@@H]2O,active
2324,CHEMBL3623216,1000.0,C[C@]12CC(C#N)=C(O)C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,active
2325,CHEMBL3623215,510.0,C[C@]12Cc3cn[nH]c3C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,active
2326,CHEMBL2282050,4400.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3cccc(OCCCn4ccnc4)c3)C[C@@H]12,intermediate
2327,CHEMBL3623214,160.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,active
2328,CHEMBL3623213,180.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,active
2329,CHEMBL2003274,5200.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccncc3)C[C@@H]12,intermediate
2330,CHEMBL3621226,220.0,CC(=O)[C@@]1(C)CC[C@H]2[C@@H](C=CC3=CC(=O)CC[C@@]32C)[C@@H]1CC#N,active
2331,CHEMBL3623209,250.0,C[C@@H]1OC(=O)C[C@H]2[C@@H]3CC=C4CC(O)CC[C@]4(C)[C@H]3CC[C@]12C,active
2332,CHEMBL3623208,420.0,CC(=O)[C@@]1(C)CC[C@H]2[C@@H](CCC3=CC(=O)CC[C@@]32C)[C@@H]1CC#N,active
2333,CHEMBL3623219,480.0,CC[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2334,CHEMBL3623222,44000.0,C[C@]12CC[C@H]3[C@@H](C[C@H]4OC[C@@]35CCC(=O)C=C45)[C@@H]1CCC2=O,inactive
2335,CHEMBL3623223,470.0,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,active
2336,CHEMBL2179110,12.0,CCC#CCO[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active
2337,CHEMBL3219600,41.0,COc1ccc2c(c1)C(=O)/C(=C/c1c[nH]cn1)CC2,active
2338,CHEMBL293122,500.0,C1=C(CCn2ccnc2)c2cccnc2CC1,active
2339,CHEMBL3623225,100.0,CCn1cc(C(c2ccccc2)n2ccnc2)c2ccccc21,active
2340,CHEMBL41761,40.0,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,active
2341,CHEMBL3623229,6200.0,CCc1nc(C)cn1Cc1ccccc1CC(=O)O,intermediate
2342,CHEMBL3623230,2700.0,c1ccc(Cn2c3ccccc3c3ccccc32)cc1,intermediate
2343,CHEMBL117,500.0,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,active
2344,CHEMBL28,1200.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,intermediate
2345,CHEMBL275638,8000.0,O=c1cc(-c2ccccc2)oc2ccccc12,intermediate
2346,CHEMBL274318,8000.0,O=C1CC(c2ccccc2)Oc2ccccc21,intermediate
2347,CHEMBL50,12000.0,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive
2348,CHEMBL131921,113000.0,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,inactive
2349,CHEMBL294361,30.0,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,active
2350,CHEMBL3623226,190.0,Fc1ccc(C(c2cc3ccccc3o2)n2cncn2)cc1,active
2351,CHEMBL294361,10000.0,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,inactive
2352,CHEMBL188664,210000.0,O=c1c(-c2ccccc2)c(SCc2ccncc2)oc2cc(OCc3ccccc3)ccc12,inactive
2353,CHEMBL3623227,41.0,Fc1ccc2c(c1)OC(c1ccccc1)CC2n1ccnc1,active
2354,CHEMBL3623228,12100.0,COc1cc(C2CC(=O)Oc3cc4c(cc32)OCO4)cc(OC)c1O,inactive
2355,CHEMBL421149,43.0,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,active
2356,CHEMBL159073,40.0,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc([N+](=O)[O-])c12,active
2357,CHEMBL437731,51.0,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1,active
2358,CHEMBL479942,3000.0,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,intermediate
2359,CHEMBL518761,3.0,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active
2360,CHEMBL3623231,0.1,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active
2361,CHEMBL3623232,0.2,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2ccnc2)cc1,active
2362,CHEMBL3623212,2400.0,COc1cc(/C=C2\C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2O)ccc1OCCCn1ccnc1,intermediate
2363,CHEMBL3623220,31000.0,C[C@]12CC[C@@H]3c4cc(NC(=O)c5ccncc5)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,inactive
2364,CHEMBL3623221,28000.0,C[C@]12CC[C@@H]3c4ccc(O)c(NC(=O)c5ccncc5)c4CC[C@H]3[C@@H]1CCC2=O,inactive
2365,CHEMBL3622434,21.0,c1ccc(-c2nnc3n2-c2ccc(-c4cccnc4)cc2CC3)cc1,active
2366,CHEMBL3622437,10000.0,COC(=O)c1cncc(-c2ccc3c(c2)CCc2nnc(C)n2-3)c1,inactive
2367,CHEMBL2331704,11160.0,COC(C)(C)c1cncc(-c2ccc3c(c2)CCc2nnc(C)n2-3)c1,inactive
2368,CHEMBL3622445,30000.0,Cc1nnc2n1-c1ccc(-c3cncc([C@](C)(O)C(F)(F)F)c3)cc1CC2,inactive
2369,CHEMBL3747562,3400.0,CCS(=O)(=O)NCc1cncc(-c2c(C#N)c3ccc(Cl)cc3n2C)c1,intermediate
2370,CHEMBL3752414,690.0,C[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2371,CHEMBL3753169,89.0,CC1(C)C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2372,CHEMBL3753307,550.0,C=C1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2373,CHEMBL3753403,250.0,C[C@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2374,CHEMBL132530,1200.0,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2375,CHEMBL3754183,580.0,CC1=C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2376,CHEMBL3753352,710.0,CC1=C[C@@]2(C)C(=CC1=O)[C@@H](Br)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2377,CHEMBL3753611,140.0,C[C@]12C=C(CCCc3ccccc3)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2378,CHEMBL3754516,1700.0,C[C@]12CC[C@H](OC=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2379,CHEMBL3752351,1700.0,CC(=O)O[C@@H]1C=C2C(=O)C[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CC1,intermediate
2380,CHEMBL3752280,1700.0,C[C@]12CCCC=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2381,CHEMBL3754241,190.0,C[C@]12CCC(=O)C(Sc3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2382,CHEMBL3754489,1650.0,C[C@]12CCC(=O)C(Oc3ccccc3)=C1C[C@@H](Sc1ccccc1)[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2383,CHEMBL484584,530.0,C[C@]12CCC(=O)C(Oc3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2384,CHEMBL2113524,2700.0,C[C@]12CCC(=O)C(SC(F)F)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2385,CHEMBL3752892,800.0,C[C@]12CCC(=O)C(SCF)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2386,CHEMBL3754724,940.0,C[C@]12CCC(=O)C(SCCl)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2387,CHEMBL3754538,990.0,C[C@]12CCC(=O)C(c3ccc(OS(N)(=O)=O)cc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2388,CHEMBL1629804,130.0,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2389,CHEMBL1629802,180.0,C[C@]12CC[C@H]3O[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2390,CHEMBL1077603,140.0,C[C@]12CC[C@H](O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2391,CHEMBL3623217,169.3,C[C@]12CC[C@H]3[C@@H](CCC4=C(Sc5ccccc5)C(=O)CC[C@@]43C)[C@@H]1C[C@H](C#N)[C@@H]2O,active
2392,CHEMBL3753645,2800.0,C[C@]12CCC(=O)C=C1[C@@H](OC(=O)CBr)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2393,CHEMBL1200374,230.0,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,active
2394,CHEMBL3751946,910.0,C[C@]12C=CC(=O)C=C1[C@@H](CC[N+](=O)[O-])C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2395,CHEMBL3753463,2500.0,C[C@]12C=CC(=O)C=C1[C@@H](CC=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2396,CHEMBL3752191,10000.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1C[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,inactive
2397,CHEMBL3623213,180.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,active
2398,CHEMBL3623214,168.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)[C@@H](n3ccnc3)C[C@@H]12,active
2399,CHEMBL3753842,400.0,CC(=O)O[C@H]1[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C2[C@@H]1N=[N+]=[N-],active
2400,CHEMBL3753778,3100.0,C[C@]12CC[C@H]3[C@@H](/C(=N/OCCCn4ccnc4)C=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,intermediate
2401,CHEMBL3752381,12000.0,CC(=O)O[C@H]1CC[C@@]2(C)C(=C/C(=N\OCCCn3ccnc3)[C@H]3[C@@H]4CC[C@H](OC(C)=O)[C@@]4(C)CC[C@@H]32)C1,inactive
2402,CHEMBL3623223,470.0,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,active
2403,CHEMBL3753182,26000.0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C(=O)C(F)(F)F)[C@@H]1CCC2=O,inactive
2404,CHEMBL3752510,12.0,CSCC[C@]12CCC(=O)C=C1CC[C@@H]1C2=CC[C@]2(C)C(=O)CC[C@@H]12,active
2405,CHEMBL3753104,50.0,C[C@]12CC=C3[C@@H](CCC4=CC(=O)CC[C@@]43CCSCF)[C@@H]1CCC2=O,active
2406,CHEMBL3751861,120500.0,C[C@]12CC[C@H]3[C@@H](Cc4noc5c4[C@]3(C)CC[C@@H]5O)[C@@H]1CC[C@@H]2O,inactive
2407,CHEMBL3752050,1889.0,C[C@]12CCC(=O)c3onc(c31)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,intermediate
2408,CHEMBL3752637,18570.0,C[C@]12CC[C@H]3[C@@H](Cc4noc5c4[C@]3(C)CCC5=O)[C@@H]1CC[C@@H]2O,inactive
2409,CHEMBL3623216,1019.8,C[C@]12CC(C#N)=C(O)C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,intermediate
2410,CHEMBL3623215,512.0,C[C@]12Cc3cn[nH]c3C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,active
2411,CHEMBL3752216,1820.0,COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,intermediate
2412,CHEMBL3754253,1820.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C3=NN(c4ccccc4)[C@H](c4ccccc4)[C@H]3C[C@@H]12,intermediate
2413,CHEMBL3754378,1820.0,COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2c2ccccc2)cc1,intermediate
2414,CHEMBL3752689,4400.0,COc1cc(/C=C2\C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@H]4CC[C@]3(C)C2=O)ccc1OCCCn1ccnc1,intermediate
2415,CHEMBL3623212,2400.0,COc1cc(/C=C2\C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2O)ccc1OCCCn1ccnc1,intermediate
2416,CHEMBL3754157,42300.0,C[C@]12CCC(=O)C3=C1C(=Nc1ccccc1S3)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,inactive
2417,CHEMBL3751913,245.0,C[C@]12CC[C@H]3[C@@H](Cc4nn(Cc5ccccc5)c5c4[C@]3(C)CCC5=O)[C@@H]1CC[C@@H]2O,active
2418,CHEMBL3751984,236.0,C[C@]12CC[C@H]3[C@@H](Cc4n[nH]c5c4[C@]3(C)CCC5=O)[C@@H]1CC[C@@H]2O,active
2419,CHEMBL2003274,5200.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccncc3)C[C@@H]12,intermediate
2420,CHEMBL3752285,6400.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)/C(=C/c3ccc4c(c3)OCO4)C[C@@H]12,intermediate
2421,CHEMBL3752166,1820.0,CN1N=C2[C@H](C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4CC[C@]23C)[C@H]1c1ccccc1,intermediate
2422,CHEMBL3794430,6100.0,O=c1c(Cc2ccncc2)coc2ccccc12,intermediate
2423,CHEMBL3793091,5000.0,O=c1c(Cc2ccncc2)coc2cc(F)ccc12,intermediate
2424,CHEMBL3794417,10000.0,O=c1cc(Cc2ccncc2)oc2cc(F)ccc12,inactive
2425,CHEMBL3793530,7900.0,COc1ccc2c(=O)c(Cc3c[nH]cn3)coc2c1,intermediate
2426,CHEMBL3793576,3100.0,O=c1c(Cc2c[nH]cn2)coc2cc(F)ccc12,intermediate
2427,CHEMBL3799363,250.0,C[C@]12CCC(=O)C=C1CC[C@@H]1C2=CC[C@]2(C)C(=O)CC[C@@H]12,active
2428,CHEMBL3800417,530.0,C[C@]12CC[C@H]3[C@@H](CC[C@]45O[C@H]4CCC[C@]35C)[C@@H]1CCC2=O,active
2429,CHEMBL3798461,110.0,C[C@]12CC[C@H]3C[C@H]3[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2430,CHEMBL3623223,470.0,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,active
2431,CHEMBL3799189,12310.0,C[C@H](O)C/C=C/CCCCC1Cc2cc(O)cc(O)c2C(=O)O1,inactive
2432,CHEMBL3805021,53.0,COC(=O)c1ccccc1S(=O)(=O)N1CCCC(Cn2ccnc2)C1,active
2433,CHEMBL3805310,24.0,Cc1cc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)ccc1F,active
2434,CHEMBL3805173,14.0,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1F,active
2435,CHEMBL3806301,9.0,O=[N+]([O-])c1cccc(Cl)c1Oc1cccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c1,active
2436,CHEMBL3805481,14.0,O=S(=O)(c1ccc(F)c(Cl)c1)N1CCCC(Cn2ccnc2)C1,active
2437,CHEMBL3805211,13.0,O=S(=O)(c1ccc2c(c1)OCCO2)N1CCCC(Cn2ccnc2)C1,active
2438,CHEMBL3806151,54.0,O=S(=O)(c1cccc2nsnc12)N1CCCC(Cn2ccnc2)C1,active
2439,CHEMBL3805851,7.0,O=S(=O)(c1ccc2nsnc2c1)N1CCCC(Cn2ccnc2)C1,active
2440,CHEMBL3804849,339.0,O=C(O)c1cc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)ccc1O,active
2441,CHEMBL3805678,131.0,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(OC)c1,active
2442,CHEMBL3806282,79.0,N#Cc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(Cl)c1,active
2443,CHEMBL3806159,43.0,O=S(=O)(c1ccc(F)c(F)c1)N1CCCC(Cn2ccnc2)C1,active
2444,CHEMBL3806046,36.0,N#Cc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1,active
2445,CHEMBL3805839,46.0,O=S(=O)(c1ccc(F)c(F)c1F)N1CCCC(Cn2ccnc2)C1,active
2446,CHEMBL3805814,6.0,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1Br,active
2447,CHEMBL3805149,42.0,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1OC,active
2448,CHEMBL3805048,51.0,O=S(=O)(c1ccc(F)cc1)N1CCCC(Cn2ccnc2)C1,active
2449,CHEMBL3806185,48.0,Cc1cc(F)ccc1S(=O)(=O)N1CCCC(Cn2ccnc2)C1,active
2450,CHEMBL3804993,129.0,COc1cc([N+](=O)[O-])ccc1S(=O)(=O)N1CCCC(Cn2ccnc2)C1,active
2451,CHEMBL3805657,48.0,CS(=O)(=O)c1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1,active
2452,CHEMBL3805008,16.0,O=[N+]([O-])c1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(F)(F)F,active
2453,CHEMBL3805388,45.0,COc1c(C)cc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(C)c1C,active
2454,CHEMBL3806075,21.0,COc1c(C)cc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C,active
2455,CHEMBL3805820,59.0,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(C)c1C,active
2456,CHEMBL3805539,22.0,O=S(=O)(c1ccc(OC2CCCC2)c(F)c1)N1CCCC(Cn2ccnc2)C1,active
2457,CHEMBL3805733,14.0,O=S(=O)(c1ccc(OC2CCCC2)cc1)N1CCCC(Cn2ccnc2)C1,active
2458,CHEMBL1444,4.0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,active
2459,CHEMBL1784801,9.0,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,active
2460,CHEMBL100749,1.4,Cn1nnc2ccc(C(c3ccc(Cl)cc3)n3cncn3)cc21,active
2461,CHEMBL1093458,6000.0,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,intermediate
2462,CHEMBL2386284,30.0,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active
2463,CHEMBL489,530000.0,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,inactive
2464,CHEMBL3818343,0.9,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,active
2465,CHEMBL3623232,0.2,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2ccnc2)cc1,active
2466,CHEMBL3818279,800.0,Fc1ccc(-c2cc(-n3cccc3)c3ccccc3n2)cc1,active
2467,CHEMBL3623217,169.3,C[C@]12CC[C@H]3[C@@H](CCC4=C(Sc5ccccc5)C(=O)CC[C@@]43C)[C@@H]1C[C@H](C#N)[C@@H]2O,active
2468,CHEMBL3623216,1019.8,C[C@]12CC(C#N)=C(O)C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,intermediate
2469,CHEMBL3818442,512.0,C[C@]12Cc3cc[nH]c3C(=O)[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,active
2470,CHEMBL3818725,168.0,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)C(n3ccnc3)C[C@@H]12,active
2471,CHEMBL3819184,180.0,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)C(n3ccnc3)C[C@@H]12,active
2472,CHEMBL3623223,470.0,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,active
2473,CHEMBL3819549,450.0,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,active
2474,CHEMBL3818338,750.0,C=CC[C@@H]1CC2=CCCC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,active
2475,CHEMBL3818728,590.0,C=CC[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@]3(C)C(=O)CC[C@H]3[C@H]12,active
2476,CHEMBL1399,3.6,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,active
2477,CHEMBL9298,0.004,N#Cc1ccc(C2CCCc3cncn32)cc1,active
2478,CHEMBL132530,30.0,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,active
2479,CHEMBL488,10000.0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,inactive
2480,CHEMBL3818720,80.0,COc1ccc2c(Cc3ccccc3)c(-c3ccc(Cl)cc3)c(=O)oc2c1,active
2481,CHEMBL9352,5100.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,intermediate
2482,CHEMBL437731,51.0,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1,active
2483,CHEMBL3623228,12100.0,COc1cc(C2CC(=O)Oc3cc4c(cc32)OCO4)cc(OC)c1O,inactive
2484,CHEMBL3827037,12100.0,COc1cc(C2CC(=O)Oc3cc4c(cc32)OCO4)cc(OC)c1OC(C)=O,inactive
2485,CHEMBL9352,1000.0,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,active
2486,CHEMBL3942918,9257.0,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCC(N)=O)cc1)c1ccccc1,intermediate
2487,CHEMBL3961452,286.9,CCC(=C(c1ccc(N)cc1)c1ccc(NCC(N)=O)cc1)c1ccc([N+](=O)[O-])cc1,active
2488,CHEMBL3961033,645.3,CC(=C(c1ccc(N)cc1)c1ccc(NCC(N)=O)cc1)c1ccc([N+](=O)[O-])cc1,active
2489,CHEMBL3925065,9724.0,CC(=C(c1ccc(O)cc1)c1ccc(OCC(N)=O)cc1)c1ccc([N+](=O)[O-])cc1,intermediate
2490,CHEMBL3944017,13.4,CCC(=C(c1ccc(N)cc1)c1ccc(N)cc1)c1ccc(N)cc1,active
2491,CHEMBL3916057,177.1,CC(=C(c1ccc(N)cc1)c1ccc(N)cc1)c1ccc(N)cc1,active
2492,CHEMBL3948254,8.8,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(N)cc1,active
2493,CHEMBL3977491,230.0,CC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(N)cc1,active
2494,CHEMBL3350384,102.2,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active
2495,CHEMBL2386285,76.8,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,active
2496,CHEMBL2386284,1029.0,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,intermediate
